卫视频道,#genre#
辽宁卫视,http://113.25.252.226:9901/tsfile/live/0121_1.m3u8
河南卫视,http://120.76.248.139/live/bfgd/4200000339.m3u8
重庆卫视,http://183.131.246.250:9901/tsfile/live/0142_1.m3u8
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
东方卫视,http://223.241.247.214:9901/tsfile/live/1005_1.m3u8
河南卫视,http://123.130.84.106:8154/tsfile/live/0139_1.m3u8
吉林卫视,http://59.39.89.130:60901/tsfile/live/0125_19.m3u8
东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8
湖南卫视,http://113.25.252.226:9901/tsfile/live/0128_1.m3u8
陕西卫视,http://120.76.248.139/live/bfgd/4200000512.m3u8
山东卫视,http://113.25.252.226:9901/tsfile/live/0131_1.m3u8
湖南卫视,http://116.128.242.83:9901/tsfile/live/0130_1.m3u8
湖南卫视,http://223.241.247.214:9901/tsfile/live/1009_1.m3u8
安徽卫视,http://113.25.252.226:9901/tsfile/live/0130_1.m3u8
北京卫视,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8
浙江卫视,http://116.128.242.83:9901/tsfile/live/1010_1.m3u8
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
云南卫视,http://123.130.84.106:8154/tsfile/live/0119_1.m3u8
安徽卫视,http://112.101.78.50:9901/tsfile/live/0130_1.m3u8
浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8
深圳卫视,http://223.241.247.214:9901/tsfile/live/1012_1.m3u8
河南卫视,https://epg.pw/stream/7d1641093e7ca8a44e8c606f4a27593261b32078c37e3449bad8aa77338fbf08.ctv
湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8
宁夏卫视,http://101.66.199.21:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://223.241.247.214:9901/tsfile/live/0112_1.m3u8
河南卫视,http://111.61.236.247:9081/hls/33/index.m3u8
安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8
辽宁卫视,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8
辽宁卫视,http://59.39.89.130:60901/tsfile/live/0125_13.m3u8
大湾区卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_NANFANG/G_NANFANG.m3u8
重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8
安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8
山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8
广西卫视,http://101.66.198.240:9901/tsfile/live/0113_1.m3u8
湖北卫视,http://59.39.89.130:60901/tsfile/live/0125_12.m3u8
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8
东方卫视,http://111.61.236.247:9081/hls/40/index.m3u8
广东卫视,http://111.61.236.247:9081/hls/43/index.m3u8
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8
东南卫视,http://123.130.84.106:8154/tsfile/live/0137_1.m3u8
重庆卫视,http://123.130.84.106:8154/tsfile/live/0142_1.m3u8
东南卫视,http://111.61.236.247:9081/hls/42/index.m3u8
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8
湖南卫视,http://123.130.84.106:8154/tsfile/live/0128_1.m3u8
北京卫视,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
贵州卫视,http://111.61.236.247:9081/hls/37/index.m3u8
黑龙江卫视,http://123.130.84.106:8154/tsfile/live/0143_1.m3u8
辽宁卫视,http://111.61.236.247:9081/hls/30/index.m3u8
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8
广西卫视,http://101.66.199.21:9901/tsfile/live/0113_1.m3u8
云南卫视,http://111.61.236.247:9081/hls/32/index.m3u8
江西卫视,http://111.61.236.247:9081/hls/36/index.m3u8
广西卫视,http://111.61.236.247:9081/hls/44/index.m3u8
四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8
江西卫视,http://59.39.89.130:60901/tsfile/live/0125_10.m3u8
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8
深圳卫视,http://111.61.236.247:9081/hls/38/index.m3u8
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8
湖北卫视,http://111.61.236.247:9081/hls/39/index.m3u8
陕西卫视,http://101.66.198.240:9901/tsfile/live/0136_1.m3u8
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
河南卫视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8
陕西卫视,http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8
北京卫视,http://111.61.236.247:9081/hls/28/index.m3u8
黑龙江卫视,http://111.61.236.247:9081/hls/34/index.m3u8
东南卫视,https://epg.pw/stream/93a8f67f0f3354496b9a612649d40aca459161284ffda09dd02506f115a7ce38.ctv
东南卫视,https://smart.pendy.dpdns.org/Smart.php
陕西卫视,http://183.131.246.250:9901/tsfile/live/0136_1.m3u8
安徽卫视,http://111.61.236.247:9081/hls/27/index.m3u8
天津卫视,http://113.25.252.226:9901/tsfile/live/0135_1.m3u8
湖南卫视,http://111.61.236.247:9081/hls/24/index.m3u8
东方卫视,https://api.livednow.org/migu/651632648
河南卫视,http://101.66.198.240:9901/tsfile/live/0139_1.m3u8
山西卫视,http://111.61.236.247:9081/hls/47/index.m3u8
甘肃卫视,http://110.53.52.63:8888/newlive/live/hls/35/live.m3u8
浙江卫视,http://113.25.252.226:9901/tsfile/live/0124_1.m3u8
广西卫视,http://111.14.181.15:9901/tsfile/live/0113_1.m3u8
西藏卫视,http://110.53.52.63:8888/newlive/live/hls/36/live.m3u8
辽宁卫视,http://110.53.52.63:8888/newlive/live/hls/46/live.m3u8
山西卫视,http://180.117.149.20:9901/tsfile/live/0118_1.m3u8
吉林卫视,http://111.14.181.15:9901/tsfile/live/0116_1.m3u8
新疆卫视,http://111.43.126.240:9003/hls/64/index.m3u8
湖北卫视,https://epg.pw/stream/9b1a4cd504629a2b5937e24cdbdd1a45f24f16a95d459d00a7ede1ba64bf07d2.ctv
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
东方卫视,https://epg.pw/stream/ca2f2aece144ab46ee64c76f769fa36ab38326fd216dd3d9e980bf055524466f.ctv
安徽卫视,http://59.39.89.130:60901/tsfile/live/0125_6.m3u8
江苏卫视,http://8.138.7.223/tv/dl/jstv.php
深圳卫视,http://110.53.52.63:8888/newlive/live/hls/27/live.m3u8
北京卫视,http://113.57.111.4:1111/tsfile/live/1017_1.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
新疆卫视,http://110.53.52.63:8888/newlive/live/hls/37/live.m3u8
广东卫视,http://113.57.111.4:1111/tsfile/live/1022_1.m3u8
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
浙江卫视,https://epg.pw/stream/ef64c3fcb165aaf94458d76bfd1251f99af55f24c33e94cd1e3ff923ccbf3567.ctv
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8
广东卫视,http://111.14.181.15:9901/tsfile/live/0125_1.m3u8
重庆卫视,http://110.53.52.63:8888/newlive/live/hls/30/live.m3u8
宁夏卫视,http://110.53.52.63:8888/newlive/live/hls/39/live.m3u8
安徽卫视,https://epg.pw/stream/f6b1dcb74cfda40bc84467d836f82596de9d58c96875cd23d0134bb00e9dd190.ctv
四川卫视,http://110.53.52.63:8888/newlive/live/hls/31/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
西藏卫视,http://183.237.95.108:9901/tsfile/live/1034_1.m3u8
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8
青海卫视,http://110.53.52.63:8888/newlive/live/hls/38/live.m3u8
四川卫视,https://epg.pw/stream/41bf966a14dc202c4f06c48d7410fac1dcab83affab6629cca762e917185e1c5.ctv
黑龙江卫视,https://epg.pw/stream/53cf5f9b0b328e1c40de1fc5d4aac8926a4772f9beeddad01f8a3350be87e5f1.ctv
甘肃卫视,https://epg.pw/stream/73319822d5078059b543b458e4eb3760836cb84d344abe736bd4279968b8df78.ctv
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8
四川卫视,http://113.57.111.4:1111/tsfile/live/1032_1.m3u8
江西卫视,https://epg.pw/stream/bbfca72e08c8447ebde26e90a2eaf1ef09a96d86736d92e62677074fbc9300f9.ctv
内蒙古卫视,http://180.117.149.20:9901/tsfile/live/0109_1.m3u8
甘肃卫视,http://222.134.245.16:9901/tsfile/live/0141_1.m3u8
凤凰卫视,https://smart.pendy.dpdns.org/Smart.php
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
重庆卫视,http://tvbox6.icu/tv/cqws.m3u8
厦门卫视,http://gmxw.7766.org:808/hls/17/index.m3u8
广西卫视,https://smart.pendy.dpdns.org/Smart.php
广西卫视,https://epg.pw/stream/d155a423e6a26d563085ef32c509f5b01603932877491f40050dfb0e4220c6c1.ctv
内蒙古卫视,http://110.53.52.63:8888/newlive/live/hls/45/live.m3u8
山西卫视,http://222.134.245.16:9901/tsfile/live/0118_1.m3u8
浙江卫视,http://113.57.111.4:1111/tsfile/live/1020_1.m3u8
东方卫视,http://110.53.52.63:8888/newlive/live/hls/19/live.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w614428743.m3u8
北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8
深圳卫视,http://113.57.111.4:1111/tsfile/live/1023_1.m3u8
重庆卫视,http://113.57.111.4:1111/tsfile/live/1030_1.m3u8
宁夏卫视,http://222.134.245.16:9901/tsfile/live/0112_1.m3u8
辽宁卫视,http://113.57.111.4:1111/tsfile/live/1026_1.m3u8
厦门卫视,https://epg.pw/stream/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.ctv
湖北卫视,http://36.32.174.67:60080/newlive/live/hls/28/live.m3u8
江西卫视,http://113.57.111.4:1111/tsfile/live/1028_1.m3u8
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
浙江卫视,http://221.226.4.10:9901/tsfile/live/1018_1.m3u8
四川卫视,http://61.138.128.226:19901/tsfile/live/0123_1.m3u8
北京卫视,http://222.134.245.16:9901/tsfile/live/0122_1.m3u8
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
西藏卫视,http://180.117.149.20:9901/tsfile/live/0111_1.m3u8
北京卫视,https://smart.pendy.dpdns.org/Smart.php
青海卫视,http://112.46.85.60:8009/hls/58/index.m3u8
青海卫视,http://zqh2333.top:2222/rtp/239.93.24.192:5140
东南卫视,http://113.15.109.216:59901/tsfile/live/0137_1.m3u8
天津卫视,https://epg.pw/stream/ec29cd270be2c87ffc3f9c17266c91a602c5e88d94296471c6e5759131050f8b.ctv
大湾区卫视,http://tvbox6.icu/tv/dwqws.m3u8
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
深圳卫视,https://smart.pendy.dpdns.org/Smart.php
湖北卫视,http://113.57.111.4:1111/tsfile/live/1015_1.m3u8
河北卫视 ,http://jxgz1.jilu8.cn/PLTV/88888888/224/3221225610/2/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-d48b8590849c/index.m3u8
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8
北京卫视,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
海南卫视,http://113.57.111.4:1111/tsfile/live/1031_1.m3u8
陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
山东卫视,http://123.130.84.106:8154/tsfile/live/0131_1.m3u8
湖北卫视,https://smart.pendy.dpdns.org/Smart.php
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
宁夏卫视,http://zqh2333.top:2222/rtp/239.93.24.247:5140
河北卫视,http://221.2.148.205:8154/tsfile/live/0117_1.m3u8
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8
河南卫视,http://1.94.31.214/php/hntv.php
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8
东南卫视,http://221.226.4.10:9901/tsfile/live/0137_1.m3u8
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
贵州卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_GUIZHOU-CQ/G_GUIZHOU-CQ.m3u8
甘肃卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_GANSU/G_GANSU.m3u8
陕西卫视,https://api.livednow.org/migu/738910838
云南卫视,http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8
山东卫视,http://1.195.30.9:19901/tsfile/live/0131_1.m3u8
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
内蒙古卫视,http://183.237.95.108:9901/tsfile/live/1039_1.m3u8
湖南卫视,http://183.223.157.33:9901/tsfile/live/0019_1.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8
兵团卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_BINGTUAN/G_BINGTUAN.m3u8
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8
四川卫视,http://183.223.157.33:9901/tsfile/live/0123_1.m3u8
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8
陕西卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_SHANXI/G_SHANXI.m3u8
深圳卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_SHENZHEN-HD-265-8M/G_SHENZHEN-HD-265-8M.m3u8
北京卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_BEIJING-HD-265-8M/G_BEIJING-HD-265-8M.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
北京卫视,http://39.164.160.249:9901/tsfile/live/0122_1.m3u8
江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8
东方卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_DONGFANG-HD-265-8M/G_DONGFANG-HD-265-8M.m3u8
陕西卫视,http://120.238.94.10:9901/tsfile/live/1070_1.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/540p.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8
青海卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_QINGHAI/G_QINGHAI.m3u8
天津卫视,http://123.130.84.106:8154/tsfile/live/0135_1.m3u8
河北卫视,http://gmxw.7766.org:808/hls/54/index.m3u8
山东卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_SHANDONG-HD-265-8M/G_SHANDONG-HD-265-8M.m3u8
重庆卫视,http://1.195.30.9:19901/tsfile/live/0142_1.m3u8
兵团卫视,http://120.238.94.10:9901/tsfile/live/1080_1.m3u8
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8
湖北卫视,http://150.138.77.132:10037/xxw/Smartv.php
莲花卫视,http://anren.live/HK/BiIOU11uLA.m3u8
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
辽宁卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_LIAONING-HD-265-8M/G_LIAONING-HD-265-8M.m3u8
河南卫视,http://119.39.9.8:9901/tsfile/live/0139_1.m3u8
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
广西卫视,http://58.221.214.82:9901/tsfile/live/0113_1.m3u8
山西卫视,http://120.238.94.10:9901/tsfile/live/1071_1.m3u8
厦门卫视,http://xiamenalic.v.myalicdn.com/xiamen/R7U7es_1/index.m3u8
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8
江西卫视,http://1.195.30.9:19901/tsfile/live/0138_1.m3u8
广西卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/GXWS/GXWS.m3u8
东南卫视,http://150.138.77.132:10037/xxw/Smartv.php
内蒙古卫视,http://221.2.148.205:8154/tsfile/live/0109_1.m3u8
凤凰卫视,http://150.138.77.132:10037/xxw/Smartv.php
安徽卫视,http://1.195.30.9:19901/tsfile/live/0130_1.m3u8
陕西卫视,http://stream.snrtv.com/sxbc-star-cwUVZ9.m3u8
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
深圳卫视,http://150.138.77.132:10037/xxw/Smartv.php
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
宁夏卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_NINGXIA/G_NINGXIA.m3u8
海南卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/LYWS/LYWS.m3u8
北京卫视,http://150.138.77.132:10037/xxw/Smartv.php
北京卫视,http://lzoq.serv00.net/daili/Smartv.php
东方卫视,http://222.134.245.16:9901/tsfile/live/0107_1.m3u8
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8
内蒙古卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_NEIMENGGU/G_NEIMENGGU.m3u8
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
西藏卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
湖南卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_HUNAN-CQ/G_HUNAN-CQ.m3u8
贵州卫视,https://www.yangshipin.cn/tv/home
安多卫视,https://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
湖南卫视,http://119.39.9.8:9901/tsfile/live/0128_1.m3u8
辽宁卫视,http://119.39.9.8:9901/tsfile/live/0121_1.m3u8
黑龙江卫视,http://222.134.245.16:9901/tsfile/live/0143_1.m3u8
辽宁卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
海南卫视,https://www.yangshipin.cn/tv/home
北京卫视,http://1.195.30.9:19901/tsfile/live/0122_1.m3u8
北京卫视,http://119.39.9.8:9901/tsfile/live/0122_1.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-b316b550fd1f/index.m3u8
农林卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_NONGLIN/G_NONGLIN.m3u8
广东卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_GUANGDONG-HD-265-8M/G_GUANGDONG-HD-265-8M.m3u8
湖北卫视,http://61.156.228.12:8154/tsfile/live/0132_1.m3u8
贵州卫视,http://222.134.245.16:9901/tsfile/live/0120_1.m3u8
河南卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_HENAN-CQ/G_HENAN-CQ.m3u8
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8
内蒙古卫视,http://111.227.196.164:9901/tsfile/live/0109_1.m3u8
青海卫视,http://1.195.30.9:19901/tsfile/live/0140_1.m3u8
广东卫视,http://222.134.245.16:9901/tsfile/live/0125_1.m3u8
湖北卫视,http://113.25.252.226:9901/tsfile/live/0132_1.m3u8
重庆卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_CHONGQING-CQ/G_CHONGQING-CQ.m3u8
辽宁卫视,http://113.15.109.216:59901/tsfile/live/0121_1.m3u8
广西卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.jsid=https://tv.gxtv.cn/channel/channelivePlay_e7a7ab7df9fe11e88bcfe41f13b60c62.html
四川卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_SICHUAN-CQ/G_SICHUAN-CQ.m3u8
天津卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_TIANJIN-HD-265-8M/G_TIANJIN-HD-265-8M.m3u8
云南卫视,http://101.66.199.219:9901/tsfile/live/0119_1.m3u8
重庆卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
江苏卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
浙江卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_ZHEJIANG-CQ/G_ZHEJIANG-CQ.m3u8
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8
东南卫视,http://lzoq.serv00.net/daili/Smartv.php
云南卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
河南卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
湖北卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
内蒙古卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
新疆卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
山东卫视,https://www.yangshipin.cn/tv/home
浙江卫视,http://cssbyd.imwork.net:8082/hls/22/index.m3u8
云南卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_YUNNAN-HQ/G_YUNNAN-HQ.m3u8
东南卫视,http://113.57.111.4:1111/tsfile/live/1027_1.m3u8
重庆卫视,http://222.134.245.16:9901/tsfile/live/0142_1.m3u8
东方卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
海南卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
江苏卫视,http://222.134.245.16:9901/tsfile/live/0127_1.m3u8
陕西卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
深圳卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
浙江卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
甘肃卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
河北卫视,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8
安徽卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
江西卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_JIANGXI-CQ/G_JIANGXI-CQ.m3u8
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
吉林卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_JILIN-CQ/G_JILIN-CQ.m3u8
湖南卫视,http://113.57.111.4:1111/tsfile/live/1016_1.m3u8
江苏卫视,http://113.57.111.4:1111/tsfile/live/1019_1.m3u8
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
天津卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
东南卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_DONGNAN-HQ/G_DONGNAN-HQ.m3u8
河南卫视,http://113.57.111.4:1111/tsfile/live/1025_1.m3u8
农林卫视,http://112.46.105.20:8009/hls/27/index.m3u8
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
福建东南卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
北京卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$1920x1080
三沙卫视,https://livessws.hnntv.cn/live/ssws_02hnntv.m3u8
河北卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_HEBEI-CQ/G_HEBEI-CQ.m3u8
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
广西卫视,http://150.138.77.132:10037/xxw/Smartv.php
吉林卫视,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/1.m3u8
河北卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
贵州卫视,http://113.57.111.4:1111/tsfile/live/1029_1.m3u8
西藏卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_XIZANG/G_XIZANG.m3u8
东方卫视,http://113.57.111.4:1111/tsfile/live/1018_1.m3u8
江西卫视,http://112.101.78.50:9901/tsfile/live/0138_1.m3u8
河北卫视,http://1.195.30.9:19901/tsfile/live/0117_1.m3u8
天津卫视,http://113.57.111.4:1111/tsfile/live/1024_1.m3u8
江苏卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_JIANGSU-CQ/G_JIANGSU-CQ.m3u8
